0.1s: 	0Mbit/s
0.2s: 	0Mbit/s
0.3s: 	0Mbit/s
0.4s: 	0Mbit/s
0.5s: 	0Mbit/s
0.6s: 	0Mbit/s
0.7s: 	0Mbit/s
0.8s: 	0Mbit/s
0.9s: 	0Mbit/s
1s: 	0Mbit/s
1.1s: 	0Mbit/s
1.2s: 	0Mbit/s
1.3s: 	0Mbit/s
1.4s: 	0Mbit/s
1.5s: 	0Mbit/s
1.6s: 	0Mbit/s
1.7s: 	0Mbit/s
1.8s: 	0Mbit/s
1.9s: 	0Mbit/s
2s: 	0Mbit/s
2.1s: 	0Mbit/s
2.2s: 	0Mbit/s
2.3s: 	0Mbit/s
2.4s: 	0Mbit/s
2.5s: 	0Mbit/s
2.6s: 	0Mbit/s
2.7s: 	0Mbit/s
2.8s: 	0Mbit/s
2.9s: 	0Mbit/s
3s: 	0Mbit/s
3.1s: 	0Mbit/s
3.2s: 	0.23168Mbit/s
3.3s: 	0.5792Mbit/s
3.4s: 	0.69504Mbit/s
3.5s: 	1.04256Mbit/s
3.6s: 	1.39008Mbit/s
3.7s: 	2.08512Mbit/s
3.8s: 	3.4752Mbit/s
3.9s: 	3.12768Mbit/s
4s: 	0.23168Mbit/s
4.1s: 	0Mbit/s
4.2s: 	6.60288Mbit/s
4.3s: 	2.896Mbit/s
4.4s: 	4.86528Mbit/s
4.5s: 	1.96928Mbit/s
4.6s: 	1.85344Mbit/s
4.7s: 	2.43264Mbit/s
4.8s: 	2.08512Mbit/s
4.9s: 	2.08512Mbit/s
5s: 	2.20096Mbit/s
5.1s: 	2.66432Mbit/s
5.2s: 	2.54848Mbit/s
5.3s: 	2.20096Mbit/s
5.4s: 	2.66432Mbit/s
5.5s: 	3.01184Mbit/s
5.6s: 	3.12768Mbit/s
5.7s: 	2.66432Mbit/s
5.8s: 	2.54848Mbit/s
5.9s: 	2.896Mbit/s
6s: 	3.01184Mbit/s
6.1s: 	3.59104Mbit/s
6.2s: 	2.54848Mbit/s
6.3s: 	3.24352Mbit/s
6.4s: 	2.896Mbit/s
6.5s: 	2.896Mbit/s
6.6s: 	3.12768Mbit/s
6.7s: 	3.01184Mbit/s
6.8s: 	3.24352Mbit/s
6.9s: 	3.12768Mbit/s
7s: 	3.12768Mbit/s
7.1s: 	3.4752Mbit/s
7.2s: 	3.93856Mbit/s
7.3s: 	3.82272Mbit/s
7.4s: 	3.82272Mbit/s
7.5s: 	3.70688Mbit/s
7.6s: 	3.70688Mbit/s
7.7s: 	3.82272Mbit/s
7.8s: 	3.70688Mbit/s
7.9s: 	1.85344Mbit/s
8s: 	4.86528Mbit/s
8.1s: 	1.7376Mbit/s
8.2s: 	2.08512Mbit/s
8.3s: 	2.43264Mbit/s
8.4s: 	2.20096Mbit/s
8.5s: 	2.08512Mbit/s
8.6s: 	2.20096Mbit/s
8.7s: 	2.08512Mbit/s
8.8s: 	2.66432Mbit/s
8.9s: 	2.54848Mbit/s
9s: 	2.66432Mbit/s
9.1s: 	2.54848Mbit/s
9.2s: 	2.896Mbit/s
9.3s: 	2.78016Mbit/s
9.4s: 	2.896Mbit/s
9.5s: 	3.35936Mbit/s
9.6s: 	2.78016Mbit/s
9.7s: 	2.78016Mbit/s
9.8s: 	3.12768Mbit/s
9.9s: 	3.01184Mbit/s
10s: 	3.12768Mbit/s
